approved,income,loan_amount,credit_history,employment_type,existing_loans,gender,age_group,geography
1,50294.277556174,280000,5,Employed,1,Male,Middle-aged,Suburban
0,49331.52030907282,80000,3,Unemployed,2,Male,Middle-aged,Suburban
1,66130.38899803872,240000,5,Unemployed,2,Male,Middle-aged,Rural
0,64551.702509702416,20000,2,Employed,2,Male,Middle-aged,Rural
1,58756.267186341225,300000,5,Employed,1,Male,Middle-aged,Rural
0,68218.53218885938,250000,5,Employed,2,Male,Middle-aged,Suburban
0,76788.67783936151,50000,5,Employed,2,Male,Middle-aged,Urban
1,55798.948421791196,50000,5,Unemployed,1,Male,Middle-aged,Rural
0,58650.54614735386,30000,3,Self-Employed,2,Male,Middle-aged,Urban
0,58062.601442255684,240000,3,Employed,1,Male,Middle-aged,Rural
0,57091.02458282765,200000,5,Self-Employed,1,Male,Middle-aged,Rural
1,52644.31259170483,50000,5,Employed,2,Male,Middle-aged,Urban
1,50060.1659053002,210000,5,Employed,2,Male,Middle-aged,Suburban
1,59511.34166915872,280000,4,Employed,1,Male,Middle-aged,Suburban
1,54614.858602708744,200000,5,Unemployed,2,Male,Middle-aged,Suburban
1,59714.225902280785,300000,5,Self-Employed,1,Male,Middle-aged,Urban
1,55315.16808231323,420000,5,Employed,2,Male,Middle-aged,Suburban
1,50722.51854850491,350000,5,Employed,2,Male,Middle-aged,Urban
0,67384.99666606549,120000,3,Unemployed,1,Male,Middle-aged,Urban
0,78645.45958040612,110000,3,Self-Employed,1,Male,Middle-aged,Urban
1,54248.69569296653,20000,4,Employed,2,Male,Middle-aged,Urban
1,50300.874096641324,100000,5,Employed,2,Male,Middle-aged,Urban
0,49241.56860785736,240000,5,Employed,1,Male,Middle-aged,Rural
1,50828.73686775934,130000,5,Employed,2,Male,Middle-aged,Suburban
1,80933.02777624762,170000,5,Employed,2,Male,Middle-aged,Urban
0,61814.5167487103,60000,3,Self-Employed,1,Male,Middle-aged,Urban
1,61686.581567778216,200000,5,Unemployed,1,Male,Middle-aged,Urban
1,78953.50175721559,210000,5,Self-Employed,1,Male,Middle-aged,Urban
1,47294.59690155776,100000,5,Self-Employed,2,Male,Middle-aged,Urban
1,56964.279206918225,380000,5,Employed,1,Male,Middle-aged,Suburban
1,48357.259782956,240000,5,Employed,2,Male,Middle-aged,Rural
1,52702.709060751156,150000,5,Self-Employed,2,Male,Middle-aged,Rural
1,50940.548987408336,60000,5,Self-Employed,2,Male,Middle-aged,Urban
1,52480.59344878017,350000,5,Self-Employed,1,Male,Middle-aged,Urban
1,55580.431217344136,300000,5,Employed,1,Male,Middle-aged,Rural
1,62727.0193845821,160000,5,Unemployed,1,Male,Middle-aged,Suburban
1,59855.66080721209,130000,5,Employed,2,Male,Middle-aged,Rural
1,54647.09860156677,50000,5,Unemployed,2,Male,Middle-aged,Urban
0,59137.90960836841,270000,5,Self-Employed,1,Male,Middle-aged,Suburban
1,52198.584713596305,90000,5,Employed,2,Male,Middle-aged,Suburban
1,65425.24629769791,240000,5,Employed,1,Male,Middle-aged,Suburban
1,57602.205993663156,450000,5,Employed,1,Male,Middle-aged,Suburban
0,56007.84105833921,280000,5,Employed,2,Male,Middle-aged,Suburban
1,57437.25252097254,270000,5,Employed,1,Male,Middle-aged,Urban
0,69127.09935500953,10000,2,Unemployed,2,Male,Middle-aged,Suburban
1,55635.30389718073,50000,5,Employed,3,Male,Middle-aged,Urban
1,52803.297374750495,100000,5,Employed,1,Male,Middle-aged,Urban
0,46067.08103662606,190000,5,Employed,2,Male,Middle-aged,Rural
1,54231.33346864868,240000,5,Employed,2,Male,Middle-aged,Rural
1,45957.2066345192,220000,5,Employed,1,Male,Middle-aged,Urban
1,61103.90300177892,500000,5,Employed,1,Male,Middle-aged,Rural
0,43411.458048434135,300000,5,Employed,2,Male,Middle-aged,Rural
1,48861.94470914452,500000,5,Employed,2,Male,Young,Suburban
1,52566.98088180986,200000,5,Employed,2,Male,Young,Urban
1,46053.59967615458,260000,5,Self-Employed,2,Male,Middle-aged,Suburban
1,49905.86610324232,160000,5,Unemployed,2,Male,Middle-aged,Urban
1,54412.34224794531,340000,5,Employed,2,Male,Middle-aged,Urban
1,49968.89213560031,500000,5,Employed,2,Male,Middle-aged,Urban
1,51126.4473537635,310000,4,Employed,1,Male,Middle-aged,Rural
1,47016.92214733443,360000,5,Self-Employed,1,Male,Young,Urban
0,59216.806526060696,110000,3,Employed,1,Male,Middle-aged,Urban
1,59757.56729880958,390000,5,Employed,1,Male,Middle-aged,Suburban
1,46618.423018896785,140000,5,Employed,2,Male,Middle-aged,Suburban
1,58536.94115583673,30000,5,Unemployed,2,Male,Middle-aged,Urban
1,46804.29633462729,200000,4,Employed,2,Male,Middle-aged,Rural
1,62968.37406986964,110000,5,Employed,2,Male,Middle-aged,Rural
0,45707.98955421176,20000,3,Employed,1,Male,Middle-aged,Rural
0,56853.06254262068,210000,3,Self-Employed,1,Male,Middle-aged,Rural
1,64244.566849667295,380000,5,Self-Employed,1,Male,Middle-aged,Urban
1,60900.67602303447,70000,5,Employed,1,Male,Middle-aged,Rural
1,48049.75858057617,20000,5,Self-Employed,2,Male,Middle-aged,Suburban
1,45054.42558425226,260000,5,Employed,2,Male,Middle-aged,Urban
1,61491.73121744936,200000,5,Employed,1,Male,Middle-aged,Urban
0,58844.62663713384,190000,5,Self-Employed,2,Male,Middle-aged,Urban
1,64023.95059994714,50000,5,Self-Employed,2,Male,Middle-aged,Suburban
1,51877.30296730625,20000,5,Self-Employed,2,Male,Middle-aged,Rural
1,77119.95137828664,400000,5,Employed,1,Male,Middle-aged,Urban
1,77204.18862147901,280000,5,Self-Employed,1,Male,Middle-aged,Suburban
0,52224.96299221311,60000,3,Unemployed,1,Male,Middle-aged,Suburban
1,75209.89117127104,250000,5,Employed,1,Male,Middle-aged,Urban
1,58543.09882740067,400000,5,Employed,2,Male,Middle-aged,Urban
1,74852.85119680174,180000,5,Self-Employed,1,Male,Middle-aged,Suburban
1,74457.43745081243,50000,5,Self-Employed,1,Male,Middle-aged,Rural
1,60060.01573799523,220000,5,Self-Employed,2,Male,Middle-aged,Rural
1,56622.331824964895,50000,5,Self-Employed,1,Male,Middle-aged,Suburban
1,86444.01647428519,20000,2,Unemployed,2,Male,Senior,Suburban
1,67470.45506395612,100000,5,Self-Employed,1,Male,Middle-aged,Urban
1,61787.79626805533,500000,5,Employed,1,Male,Middle-aged,Rural
1,55162.46680664754,120000,5,Self-Employed,2,Male,Middle-aged,Urban
1,59901.734776561345,360000,5,Employed,1,Male,Middle-aged,Suburban
1,75749.27338335624,440000,5,Self-Employed,1,Male,Middle-aged,Urban
1,39115.36696011064,240000,5,Self-Employed,2,Male,Young,Urban
1,71832.35933140556,200000,5,Employed,1,Male,Middle-aged,Rural
1,75679.69964281634,50000,5,Self-Employed,1,Male,Middle-aged,Rural
0,59651.06535006076,260000,3,Self-Employed,1,Male,Middle-aged,Suburban
0,54147.07810603692,300000,5,Self-Employed,1,Male,Middle-aged,Urban
1,54520.33136086625,130000,5,Self-Employed,1,Male,Middle-aged,Rural
0,69967.58556588042,50000,5,Self-Employed,2,Male,Middle-aged,Suburban
1,50825.54527883029,20000,5,Unemployed,2,Male,Middle-aged,Urban
1,49487.44076049007,20000,5,Employed,1,Male,Middle-aged,Urban
1,77653.01662487049,50000,5,Unemployed,1,Male,Middle-aged,Suburban
0,54597.676540687105,70000,3,Self-Employed,2,Male,Middle-aged,Rural
1,60089.49617496295,70000,3,Self-Employed,1,Male,Middle-aged,Urban
1,52698.46635476739,450000,5,Unemployed,2,Male,Middle-aged,Urban
1,56094.80110912373,70000,5,Self-Employed,1,Male,Middle-aged,Rural
1,62172.47171330337,120000,5,Self-Employed,2,Male,Middle-aged,Suburban
1,51106.71050255014,80000,5,Self-Employed,2,Male,Middle-aged,Suburban
0,56104.247951876525,20000,4,Self-Employed,2,Male,Middle-aged,Rural
1,60379.3026707916,230000,5,Self-Employed,1,Male,Middle-aged,Suburban
1,77570.39438642957,480000,5,Employed,2,Male,Middle-aged,Rural
1,63187.26792871676,490000,5,Employed,1,Male,Middle-aged,Suburban
1,63471.01334562536,310000,5,Self-Employed,1,Male,Middle-aged,Rural
1,50915.73169534783,100000,5,Employed,2,Male,Middle-aged,Rural
1,55757.740749205615,260000,5,Employed,2,Male,Middle-aged,Rural
1,69069.61862232885,360000,4,Employed,1,Male,Middle-aged,Rural
1,72362.93322427658,500000,4,Employed,2,Male,Middle-aged,Suburban
1,52665.7281327236,160000,5,Employed,2,Male,Middle-aged,Suburban
1,56216.08886400028,360000,5,Unemployed,2,Male,Middle-aged,Suburban
1,53022.88628146312,320000,5,Self-Employed,1,Male,Middle-aged,Rural
1,67778.41482118727,210000,5,Self-Employed,1,Male,Middle-aged,Rural
1,59462.81421272611,140000,5,Employed,1,Male,Middle-aged,Urban
0,57236.886570656316,20000,5,Self-Employed,2,Male,Middle-aged,Urban
0,73804.66937119454,300000,5,Employed,3,Male,Middle-aged,Urban
1,74464.89679402084,130000,5,Self-Employed,1,Male,Middle-aged,Suburban
1,69790.98975389545,200000,5,Unemployed,1,Male,Middle-aged,Rural
0,84383.21771999265,120000,3,Self-Employed,2,Male,Senior,Rural
1,77661.43696967846,50000,5,Self-Employed,3,Male,Senior,Suburban
1,68916.4321363803,180000,5,Employed,1,Male,Senior,Rural
0,77227.29643966995,230000,4,Employed,1,Male,Senior,Urban
1,77452.6456307879,10000,5,Unemployed,1,Male,Middle-aged,Rural
0,72705.46008154767,20000,3,Self-Employed,1,Male,Middle-aged,Suburban
1,77393.31841437507,200000,5,Self-Employed,2,Male,Middle-aged,Rural
1,63788.34471441871,360000,4,Self-Employed,1,Male,Middle-aged,Suburban
1,73335.12541187294,210000,5,Self-Employed,1,Male,Senior,Suburban
0,69847.74593918405,80000,3,Self-Employed,1,Male,Senior,Rural
1,75466.61572529312,60000,5,Self-Employed,2,Male,Senior,Urban
1,79909.69889509158,100000,4,Unemployed,1,Male,Senior,Suburban
1,93490.59895655334,20000,3,Unemployed,1,Male,Senior,Rural
0,80203.05373324268,50000,3,Self-Employed,1,Male,Senior,Rural
1,88865.54767029667,300000,5,Unemployed,1,Male,Senior,Rural
1,81061.74150286749,140000,5,Unemployed,1,Male,Middle-aged,Urban
1,95472.48972848523,120000,5,Unemployed,1,Male,Senior,Rural
1,75605.7395600091,400000,5,Unemployed,1,Male,Senior,Urban
1,84777.82535774919,50000,3,Unemployed,2,Male,Senior,Suburban
1,73502.0421670221,90000,5,Employed,1,Male,Senior,Suburban
1,85899.75292812125,60000,5,Self-Employed,1,Male,Senior,Urban
1,66371.32271838599,260000,5,Employed,1,Male,Senior,Urban
1,81823.1946751357,80000,5,Unemployed,1,Male,Senior,Urban
1,83142.94959143725,160000,5,Self-Employed,1,Male,Senior,Urban
1,77984.91707846643,10000,5,Unemployed,2,Male,Senior,Suburban
0,85135.85982613772,190000,4,Self-Employed,1,Male,Middle-aged,Rural
1,71786.938366025,160000,5,Employed,1,Male,Senior,Suburban
1,70687.06970619102,20000,2,Unemployed,2,Male,Middle-aged,Urban
1,82730.60345647209,300000,4,Unemployed,1,Male,Senior,Suburban
1,115168.3953822457,440000,5,Employed,1,Male,Senior,Suburban
1,85654.80679227076,50000,4,Unemployed,1,Male,Senior,Suburban
1,76584.0114094991,350000,5,Employed,1,Male,Middle-aged,Suburban
1,73337.13101159062,60000,5,Unemployed,1,Male,Middle-aged,Urban
0,70336.80787827623,50000,3,Self-Employed,1,Male,Middle-aged,Rural
0,74853.16890357705,30000,3,Self-Employed,2,Male,Senior,Urban
1,85804.26976069651,150000,5,Employed,2,Male,Senior,Urban
0,99331.9635576041,100000,5,Employed,1,Male,Senior,Rural
1,80088.83374891827,350000,5,Employed,1,Male,Senior,Rural
1,72065.18911546958,80000,5,Self-Employed,1,Male,Senior,Suburban
1,78718.145658672,80000,5,Unemployed,1,Male,Senior,Urban
0,79074.79987555486,10000,1,Unemployed,1,Male,Senior,Rural
0,106631.04508351641,210000,5,Self-Employed,1,Male,Senior,Rural
1,90926.80963932752,500000,4,Employed,1,Male,Senior,Rural
0,96910.1438246106,20000,2,Self-Employed,1,Male,Senior,Rural
1,87783.06569565902,330000,5,Employed,2,Male,Senior,Suburban
1,89509.76018458421,250000,5,Employed,1,Male,Senior,Urban
1,78274.82258731799,420000,5,Employed,1,Male,Senior,Urban
0,81189.80077842582,90000,5,Self-Employed,1,Male,Senior,Urban
1,74038.67363422822,180000,5,Unemployed,2,Male,Senior,Urban
1,80218.5483630458,50000,5,Unemployed,1,Male,Senior,Suburban
0,79252.64564381176,200000,4,Self-Employed,1,Male,Senior,Urban
1,99188.86888148596,100000,5,Employed,1,Male,Senior,Suburban
1,79956.33101642251,150000,4,Employed,1,Male,Senior,Urban
1,92704.75448850321,360000,5,Employed,1,Male,Senior,Urban
1,89530.8486092398,50000,5,Self-Employed,2,Male,Senior,Rural
1,87388.24982122782,30000,2,Self-Employed,3,Male,Senior,Rural
1,86773.09898182069,330000,5,Unemployed,1,Male,Senior,Rural
0,63435.762262041404,70000,5,Self-Employed,3,Male,Middle-aged,Rural
1,77459.15375418759,420000,5,Employed,1,Male,Senior,Suburban
1,72513.41152521376,130000,5,Employed,1,Male,Senior,Urban
1,81838.64750089329,200000,5,Self-Employed,1,Male,Senior,Suburban
0,91869.53866843513,180000,3,Unemployed,1,Male,Senior,Suburban
0,93441.23767347584,170000,3,Self-Employed,1,Male,Senior,Rural
1,77940.3911333543,190000,5,Employed,1,Male,Senior,Rural
1,75589.4558885761,200000,4,Employed,1,Male,Senior,Rural
0,88335.12367973849,30000,5,Unemployed,1,Male,Senior,Rural
1,82280.86965594518,460000,5,Self-Employed,1,Male,Senior,Rural
1,81487.49391050557,190000,5,Employed,1,Male,Senior,Urban
1,80705.81418045936,10000,5,Self-Employed,2,Male,Senior,Rural
1,85330.9527640696,90000,5,Self-Employed,1,Male,Senior,Suburban
1,78791.59176771293,440000,5,Employed,1,Male,Senior,Rural
1,89983.08692314666,480000,5,Self-Employed,1,Male,Senior,Suburban
1,79385.56221760933,360000,5,Unemployed,1,Male,Senior,Rural
1,95419.74424980234,500000,5,Employed,1,Male,Senior,Suburban
1,47576.148041646346,30000,5,Unemployed,1,Female,Young,Rural
0,50565.18326850693,80000,5,Unemployed,1,Female,Middle-aged,Rural
0,96874.89074011744,200000,5,Self-Employed,1,Male,Senior,Suburban
1,82665.90324040846,350000,5,Employed,1,Male,Senior,Rural
1,82458.33377976758,150000,5,Self-Employed,1,Male,Senior,Suburban
0,85309.45700248922,360000,5,Unemployed,2,Male,Senior,Suburban
0,45494.55245746307,20000,4,Unemployed,1,Female,Middle-aged,Suburban
1,63197.44124487277,310000,5,Self-Employed,1,Female,Middle-aged,Suburban
1,46574.07840671472,200000,4,Employed,2,Female,Middle-aged,Urban
1,60880.781978996776,210000,5,Unemployed,1,Female,Middle-aged,Suburban
1,68174.33292601588,30000,5,Unemployed,1,Female,Middle-aged,Suburban
1,51083.51173994642,110000,4,Employed,2,Female,Middle-aged,Rural
1,44800.76131849528,50000,3,Unemployed,2,Female,Young,Rural
0,38747.58780645461,50000,5,Employed,2,Female,Young,Rural
1,44764.81966480798,50000,5,Self-Employed,1,Female,Middle-aged,Suburban
1,36459.17517722475,20000,5,Employed,2,Female,Young,Suburban
1,47526.74880426696,230000,5,Unemployed,0,Female,Young,Urban
1,45640.247419858984,80000,5,Self-Employed,2,Female,Middle-aged,Rural
1,84160.80847636306,150000,5,Self-Employed,1,Female,Senior,Suburban
1,44820.660384101524,240000,5,Self-Employed,1,Female,Young,Suburban
1,55585.36698813741,450000,5,Employed,1,Female,Middle-aged,Rural
0,29120.103659566197,180000,5,Self-Employed,2,Female,Young,Urban
1,32420.503555338622,30000,5,Self-Employed,2,Female,Young,Urban
0,24652.587021485582,50000,5,Self-Employed,1,Female,Young,Suburban
1,50046.999718188505,20000,3,Self-Employed,1,Female,Middle-aged,Rural
1,42078.537214284435,150000,5,Self-Employed,2,Female,Young,Suburban
0,43280.80065601508,20000,5,Self-Employed,1,Female,Young,Urban
0,42080.705304047035,40000,5,Self-Employed,1,Female,Young,Suburban
1,40260.948973486586,180000,4,Self-Employed,1,Female,Young,Suburban
1,42046.29551143236,80000,5,Self-Employed,2,Female,Young,Urban
1,33513.60768385584,50000,5,Self-Employed,2,Female,Young,Rural
1,50001.66934266227,480000,5,Employed,2,Female,Middle-aged,Rural
1,28927.01245013907,20000,5,Employed,2,Female,Young,Rural
1,32817.92747306081,150000,5,Employed,2,Female,Young,Rural
1,31667.989435969095,20000,5,Self-Employed,2,Female,Young,Urban
1,37412.585159948045,360000,4,Employed,2,Female,Young,Rural
0,52631.21976852992,200000,5,Employed,2,Female,Middle-aged,Urban
1,39097.3256671613,20000,5,Employed,2,Female,Young,Urban
1,41077.20263023282,50000,4,Self-Employed,2,Female,Young,Urban
0,31185.251402701324,70000,5,Self-Employed,2,Female,Young,Suburban
1,30746.134263588152,120000,5,Self-Employed,2,Female,Young,Suburban
1,71606.64807724165,50000,5,Unemployed,1,Female,Middle-aged,Urban
1,45647.984295760434,310000,5,Employed,1,Female,Middle-aged,Suburban
1,40123.668701774266,60000,5,Self-Employed,2,Female,Young,Urban
1,27224.157839443924,20000,5,Employed,2,Female,Young,Rural
0,30852.888485747524,20000,3,Self-Employed,2,Female,Young,Rural
0,35905.338821332974,50000,5,Employed,2,Female,Young,Urban
1,32164.13537645041,80000,5,Self-Employed,2,Female,Young,Rural
1,30578.57480114931,20000,5,Self-Employed,2,Female,Young,Suburban
0,32206.606791762024,20000,5,Employed,2,Female,Young,Urban
1,32738.30936994614,10000,5,Employed,1,Female,Young,Rural
1,40189.14514654031,20000,5,Self-Employed,1,Female,Young,Rural
1,32542.158235003993,20000,4,Self-Employed,2,Female,Young,Suburban
1,26913.57332979755,30000,5,Self-Employed,2,Female,Young,Suburban
1,27956.212261390414,20000,5,Employed,2,Female,Young,Suburban
1,27645.016723808392,20000,5,Employed,2,Female,Young,Urban
1,33632.60489858726,20000,4,Self-Employed,2,Female,Young,Rural
1,40910.70303851882,50000,4,Self-Employed,2,Female,Young,Urban
1,25415.701433994444,50000,5,Employed,2,Female,Young,Urban
0,35617.60951151086,50000,5,Unemployed,2,Female,Young,Suburban
0,34184.19651937242,20000,5,Self-Employed,2,Female,Young,Suburban
0,39325.86075790424,20000,3,Self-Employed,2,Female,Young,Urban
1,42980.391088891294,80000,5,Employed,2,Female,Young,Urban
1,33338.76341231981,80000,5,Self-Employed,2,Female,Young,Suburban
1,43773.20550897946,130000,5,Self-Employed,2,Female,Young,Suburban
1,35463.67169046288,200000,5,Employed,2,Female,Young,Suburban
1,51119.68960537623,50000,5,Employed,2,Female,Young,Urban
1,33118.10123533672,20000,5,Employed,2,Female,Young,Urban
0,30887.607688236854,20000,4,Self-Employed,2,Female,Young,Rural
0,26185.37983602879,50000,4,Self-Employed,2,Female,Young,Suburban
1,32284.32436983118,60000,4,Self-Employed,2,Female,Young,Urban
1,28137.404569149265,130000,5,Self-Employed,2,Female,Young,Suburban
0,26047.376577786006,80000,5,Self-Employed,2,Female,Young,Rural
1,54383.911373169096,170000,5,Self-Employed,2,Female,Middle-aged,Rural
1,38284.090935831264,90000,5,Employed,2,Female,Young,Urban
1,32219.73171449242,20000,5,Self-Employed,1,Female,Young,Rural
1,31523.428475954825,20000,5,Employed,2,Female,Young,Rural
1,31702.546235705602,80000,5,Self-Employed,2,Female,Young,Rural
0,38746.37238819604,30000,5,Self-Employed,2,Female,Young,Rural
1,18893.678250055775,30000,5,Employed,2,Female,Young,Suburban
0,32352.166956258807,30000,3,Unemployed,1,Female,Young,Urban
1,34631.43754783474,150000,5,Self-Employed,2,Female,Young,Rural
0,33109.569846603656,50000,5,Employed,2,Female,Young,Suburban
1,31221.389480750815,80000,4,Self-Employed,2,Female,Young,Urban
0,44968.550660336245,30000,5,Employed,2,Female,Young,Rural
0,33276.581069529195,60000,3,Employed,2,Female,Young,Urban
1,43984.851549105035,100000,5,Self-Employed,2,Female,Young,Urban
1,30613.270921857773,140000,5,Employed,2,Female,Young,Suburban
1,30911.55130259372,140000,5,Employed,2,Female,Young,Suburban
1,39675.60468964356,70000,5,Employed,1,Female,Young,Urban
1,34886.62192968115,70000,3,Self-Employed,2,Female,Young,Urban
0,38340.317409593925,30000,3,Self-Employed,1,Female,Young,Suburban
0,40111.15687737647,50000,3,Unemployed,2,Female,Young,Rural
0,37704.89698456379,50000,3,Self-Employed,2,Female,Young,Rural
1,37029.38127534865,30000,5,Unemployed,1,Female,Young,Rural
0,40719.84774013284,30000,5,Unemployed,2,Female,Young,Rural
1,31771.168343152298,30000,5,Employed,2,Female,Young,Rural
1,32463.308309237855,20000,5,Employed,2,Female,Young,Rural
1,40348.1538148608,60000,5,Employed,2,Female,Young,Suburban
1,33938.35547146098,200000,5,Employed,2,Female,Young,Suburban
0,38683.327644823425,80000,4,Employed,2,Female,Young,Urban
1,32992.987525530116,170000,5,Employed,2,Female,Young,Rural
0,32475.949907119702,230000,5,Self-Employed,2,Female,Young,Urban
0,44812.27307430062,90000,3,Employed,2,Female,Young,Suburban
0,32327.96387209496,290000,5,Self-Employed,2,Female,Young,Rural
1,30350.880723350092,60000,5,Self-Employed,2,Female,Young,Suburban
0,41116.0674550247,20000,5,Employed,2,Female,Young,Rural
1,33342.506936861326,50000,5,Self-Employed,1,Female,Young,Rural
1,32393.659187814377,210000,5,Self-Employed,2,Female,Young,Suburban
1,51883.862865789604,290000,5,Self-Employed,2,Female,Young,Suburban
